generation,i,fitness,hash,mom_hash,dad_hash,values
5,57,[-3.955612731140598, -4.599325679095603],-1395034067033435954,-9022161064924064026,-3093358181614631606,4.405388403403586  -1.4479713436185007
5,58,[-5.5445113516978095, 1.035601201217081],-6322127796520891550,-9022161064924064026,-3093358181614631606,-2.8313125945831707  -0.824366390321897
5,59,[-3.446098146042809, 2.697665177510795],554764986605580207,8800273525979448414,1962428440460721049,3.3434483139629094  4.146711715592911
5,60,[-7.600571925149215, 3.47529484652887],304497189917986588,-3093358181614631606,-3381605665344438917,1.0964840071130366  -0.824366390321897
5,61,[-3.732558566488986, 7.561289096488243],4008949974886416726,-2771208666090354569,-1480702821593881519,-2.8313125945831707  -4.0328016620286835
5,62,[-3.5693171486536066, 0.6669921906970018],-3118761600627004747,-1395034067033435954,4165479715929905718,4.405388403403586  -2.6694399844892436
5,63,[-4.950293785647713, 1.03634856788215],-6665262583281964695,-3718969322243514145,4108294363062990263,-0.9120840547830369  3.395318062163456
5,64,[-7.871051820178191, 4.6600889841237185],-5294370483378553187,2127391220907752163,-3381605665344438917,1.0964840071130366  -0.48005489643074206
5,65,[-7.684322490629941, -3.27499188199131],-8787278125110522893,2232029613418184360,-2733750663131003442,-0.9120840547830369  -0.9500682106946581
5,66,[-7.59049396085193, -3.1490460436825645],-2584639983325571612,-7609385046567372024,-7277195165020484459,-1.2937877434927492  -0.47562163772008326
5,67,[-7.37822759723612, 6.281683853678625],-4809611287864046295,2601602408163027276,3663213421409039871,1.4424743967778495  -0.48005489643074206
5,68,[-5.293966278919284, -1.3862465564133446],-9022161064924064026,-3458423307361729596,-2865449540155546806,-2.8313125945831707  -1.4479713436185007
5,69,[-4.873165544210009, -0.6473503698840588],-5762829615327479677,2232029613418184360,-2733750663131003442,3.1294661322541657  -1.7677002505657082
5,70,[-3.287702226800862, 1.5237118653456516],-3175946953493920202,8310631712433982640,8215565128476459140,4.405388403403586  3.395318062163456
5,71,[-3.6192440511857846, 1.900871259491872],-3458423307361729596,-1480702821593881519,-3718969322243514145,-2.8313125945831707  4.21975392792149
5,72,[-4.274114726705548, 4.673617347935504],4040156038941866433,2127391220907752163,-3381605665344438917,-2.8313125945831707  -3.16962347418095
5,73,[-4.131422994720139, 6.503775039924946],-1422701040231087051,4324384010858865588,-47006418676699266,1.5295604539556686  4.146711715592911
5,74,[-3.3368126469136197, 10.605507242738092],-2180774282640560207,-2934513337641193198,-1480702821593881519,-2.8313125945831707  -4.701075820947651
5,75,[-2.7737096631607425, -2.6099906383958436],943296963665934970,-527118509456175882,-3093358181614631606,4.405388403403586  4.658997866466692
5,76,[-7.983455408592521, -1.9841428831485675],-4563773654736742458,-527118509456175882,-3093358181614631606,-0.7671056457973036  -0.824366390321897
5,77,[-3.3775650174630534, 1.460538225253245],7268925653848126377,-3093358181614631606,-3381605665344438917,4.405388403403586  -3.16962347418095
5,78,[-2.7093147563660143, 7.039132264067103],6144803845447266745,-7609385046567372024,-7277195165020484459,4.531397226455461  -4.701075820947651
5,79,[-6.978674389640583, 10.87616191698391],-8209152156613547118,-2690577607268510287,5184137913750825311,1.125043559007322  1.403334900078156
5,80,[-6.683898568116988, -4.948895414435061],8784865861934192743,8784865861934192743,-2934513337641193198,-0.9659797437040449  -1.7677002505657082
5,81,[-5.293966278919284, -1.3862465564133446],-9022161064924064026,-3458423307361729596,-2865449540155546806,-2.8313125945831707  -1.4479713436185007
5,82,[-4.241014473299757, -1.1188728248737765],-1700069165577580504,-3458423307361729596,-2865449540155546806,-0.7671056457973036  4.21975392792149
5,83,[-4.126122690605168, -3.595220055051201],3329869071168296383,6826496918359053807,-1738439731698712365,-1.3361251932517204  4.21975392792149
5,84,[-8.08804930298945, -0.7119802315984882],8804217404126901884,6826496918359053807,-1738439731698712365,0.47229761207240184  -0.9500682106946581
5,85,[-8.133180474209198, 0.555561426677927],9004388348514666490,9004388348514666490,1961634168853729120,0.6227763829546404  -0.824366390321897
5,86,[-6.9354338464208585, -2.1188503334273423],5775138451930425649,3880203657320603257,6418376988260832158,0.47229761207240184  -1.7677002505657082
5,87,[-6.320014469883786, 0.9662765052132067],1961634168853729120,9004388348514666490,1961634168853729120,0.6227763829546404  -2.2081767488381776
5,88,[-8.544780137572614, 1.7403555642727753],-992836707766241413,1961634168853729120,2127391220907752163,0.6227763829546404  -0.48005489643074206
5,89,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,-7486338864422776318,-7439659256927898340,0.6227763829546404  -1.4479713436185007
5,90,[-6.773502445662531, 2.952668322224026],-8786906847427320561,1349067149219011756,2601602408163027276,1.4424743967778495  -1.3089403150137455
5,91,[-6.4866157190579, 3.062665513488946],4735868154950916538,2468861050276121215,-3107579992501172211,-1.3361251932517204  1.7025337354948666
5,92,[-5.769048806976458, -4.189847447782542],2219326915044642276,-9210066398016345111,-3079961750461045517,-1.6396942489025026  -2.2081767488381776
5,93,[-5.037868994722715, 3.5993602182749718],3880203657320603257,-3038111136797882241,8215565128476459140,0.47229761207240184  3.395318062163456
5,94,[-5.544768995657377, 9.916751496097021],1671442191458889291,2468861050276121215,-3107579992501172211,1.698260038385012  2.41048824641066
5,95,[-4.932474424260943, -1.0538837298461465],-3893577103304514774,3604537491253253232,-3381605665344438917,-1.5622660949328857  -3.16962347418095
5,96,[-4.563939060422336, -1.2711108656806855],-3147087844732302565,-3147087844732302565,-2741667119711119871,3.620214114055308  -1.508673281585018
5,97,[-4.090595055253886, -3.7754520863057124],1355383195856172899,-2741667119711119871,3097210907779107932,4.207148174209701  -1.508673281585018
5,98,[-6.916169400815997, -1.917450423021949],2870878641922419228,-8908139156774725882,7459586470443240346,0.5235959050486949  -1.7677002505657082
5,99,[-5.585477860257123, 0.047587525766710215],-9132234703487095071,-307766091517073252,-2719633765010172746,-1.6396942489025026  2.406571538153134
5,100,[-4.99160230024727, -1.0905410811355996],1301721249428885245,4324384010858865588,-47006418676699266,3.1294661322541657  -1.508673281585018
5,101,[-5.581862271699306, 0.030666921934542124],-7181966510736985184,-7439659256927898340,-9210066398016345111,-1.6396942489025026  2.41048824641066
5,102,[-6.886597956645392, 1.0150833703858444],6533722171754396609,-6738256989742950782,-307766091517073252,1.0964840071130366  -1.508673281585018
5,103,[-6.873996588233172, -1.461459338213558],6418376988260832158,-8908139156774725882,-8168183772202476421,0.6227763829546404  -1.7677002505657082
5,104,[-6.7432148655915425, -6.882337870956418],-4881540592044526744,-7486338864422776318,-1738439731698712365,-1.3361251932517204  -1.4479713436185007
5,105,[-6.8453832176979414, -5.210713189380452],-4343238004076961939,-7486338864422776318,-1738439731698712365,-1.6396942489025026  -0.9500682106946581
5,106,[-6.4737533920908295, -4.0028684342745855],-8260861462570652814,-5700517758228329372,-2019602003582239444,-1.9555760107939957  -0.9500682106946581
5,107,[-5.769048806976458, -4.189847447782542],2219326915044642276,-9210066398016345111,-3079961750461045517,-1.6396942489025026  -2.2081767488381776
5,108,[-7.967625343008925, -0.05458923638470381],6799784034806819696,-1738439731698712365,-8168183772202476421,0.6227763829546404  -0.9500682106946581
5,109,[-6.606032693362404, -6.892133200671431],1740336535001543134,-1738439731698712365,-8168183772202476421,-1.3361251932517204  -1.5849719664365436
5,110,[-8.800019269212132, 1.8741104444052221],41172950481401369,1961634168853729120,-7336920055575946638,0.6227763829546404  -0.14377013956121765
5,111,[-5.90243153864896, -5.40973853610344],2758446275958054439,-3618757761821376350,8914295434128786558,-1.9555760107939957  -1.7677002505657082
5,112,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,-2934513337641193198,-1480702821593881519,-0.9659797437040449  -0.9500682106946581
5,113,[-7.530294470359186, -3.26731956517011],-8814480914578285432,-5089762361645141002,2468861050276121215,-1.3361251932517204  -0.47562163772008326
5,114,[-7.289321369379648, -2.562041044678883],-5607054757022761045,-47006418676699266,6826496918359053807,0.47229761207240184  -1.508673281585018
5,115,[-5.581862271699306, 0.030666921934542124],-7181966510736985184,-7439659256927898340,-9210066398016345111,-1.6396942489025026  2.41048824641066
5,116,[-5.779749324661169, 3.400031538840106],8978984929502293349,-7439659256927898340,-9210066398016345111,0.6227763829546404  -2.6694399844892436
5,117,[-5.199094906508984, 0.7595197319447953],-2733750663131003442,-5700517758228329372,-2733750663131003442,3.1294661322541657  -0.9500682106946581
5,118,[-2.9937508934398234, 0.097653454382018],540741700760083998,-5700517758228329372,-2019602003582239444,3.828594665282367  4.658997866466692
5,119,[-5.814793295200962, 2.742640543626322],3937389010187518712,-9210066398016345111,-3079961750461045517,0.47229761207240184  -2.6694399844892436
5,120,[-5.225931725904677, -1.3960418861283586],-5047955843528482845,-8908139156774725882,-8168183772202476421,-2.8313125945831707  -1.5849719664365436
5,121,[-4.693544650533214, -0.5522981205132118],8914295434128786558,-696223341368880574,2232029613418184360,3.3434483139629094  -1.7677002505657082
5,122,[-4.543248747423455, -0.07998449174994682],-5700517758228329372,-5700517758228329372,-2733750663131003442,3.828594665282367  -0.9500682106946581
5,123,[-4.753577063479897, 5.6668306494694445],-8717788711238272892,-8908139156774725882,7459586470443240346,-2.8313125945831707  2.41048824641066
5,124,[-4.27618707944166, -1.6455478286691751],-7662212495210550168,8784865861934192743,-5158880362252187391,-0.9659797437040449  4.136318553858738
5,125,[-4.693544650533214, -0.5522981205132118],8914295434128786558,-696223341368880574,2232029613418184360,3.3434483139629094  -1.7677002505657082
5,126,[-5.62988786827037, -0.060670428312205704],1795222220224897517,-5089762361645141002,2468861050276121215,-1.5622660949328857  2.41048824641066
5,127,[-5.264303613069899, -1.4246102749259446],-4491260197668849657,1179074469411619383,-3147087844732302565,-2.8313125945831707  -1.508673281585018
5,128,[-4.226942687675705, 1.6101398391826107],-7158546078816996096,8784865861934192743,-5158880362252187391,-3.9259177281044746  -1.7677002505657082
5,129,[-5.120630090907189, 2.783271662105568],2537091396349355769,-3618757761821376350,8914295434128786558,3.3434483139629094  -0.14377013956121765
5,130,[-4.946420364495888, 1.2008055190811615],-2980131779095114644,-696223341368880574,2232029613418184360,-0.9120840547830369  -3.3993705013362563
5,131,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-2690577607268510287,-483591363316370639,0.6227763829546404  -0.6708366325959023
5,132,[-3.3256167766612976, 2.422043143594862],2523246822348166475,1179074469411619383,-3147087844732302565,3.620214114055308  4.146711715592911
5,133,[-7.2624891481815235, 5.241679121939457],2188004463189632381,-2690577607268510287,-483591363316370639,-0.7671056457973036  1.403334900078156
5,134,[-5.762838655905908, 0.1713194405244982],8562041140770270503,-2719633765010172746,1962428440460721049,-1.3426492498927542  2.406571538153134
5,135,[-4.3120827185764234, 1.16694912793107],-2741667119711119871,-3147087844732302565,-2741667119711119871,-3.9259177281044746  -1.508673281585018
5,136,[-5.013793833898198, 4.256751213488756],8921799576635377894,3880203657320603257,6418376988260832158,0.6227763829546404  3.395318062163456
5,137,[-4.876686563807034, 1.4463162797523608],5081862097527722696,1961634168853729120,2127391220907752163,-2.8313125945831707  -2.2081767488381776
5,138,[-4.4203442188486335, 2.208974029326839],6046189880846671987,-2741667119711119871,3097210907779107932,-3.9259177281044746  -1.117393521385659
5,139,[-4.274871818122011, 7.68616216112972],-5748778954276883183,-3038111136797882241,8215565128476459140,3.805627709267359  1.8901097574708778
5,140,[-4.24927535941786, 4.761621667403271],-281848453771039039,3604537491253253232,-3381605665344438917,1.0964840071130366  4.136318553858738
5,141,[-3.829468917016998, 6.638031391977433],-2934513337641193198,8784865861934192743,-2934513337641193198,-0.9659797437040449  -4.701075820947651
5,142,[-3.6632950332637106, 2.268543734349603],1179074469411619383,-399050120092410069,-3458423307361729596,-2.8313125945831707  4.146711715592911
5,143,[-4.1512943617498514, 5.118603440966066],2009481391769097777,-399050120092410069,-3458423307361729596,1.231645400792722  4.21975392792149
5,144,[-4.02451397331875, 3.43889006420446],-7943551843765334415,-307766091517073252,-2719633765010172746,-4.293557799884516  -1.508673281585018
5,145,[-4.131422994720139, 6.503775039924946],-1422701040231087051,4324384010858865588,-47006418676699266,1.5295604539556686  4.146711715592911
5,146,[-4.075126904500099, 6.1361025650672145],985830471630420795,-47006418676699266,6826496918359053807,1.5295604539556686  4.21975392792149
5,147,[-3.8074601038112403, 6.309816618882765],8631927853521564601,1961634168853729120,-7336920055575946638,-4.293557799884516  -2.2081767488381776
5,148,[-3.3368126469136197, 10.605507242738092],-2180774282640560207,-2934513337641193198,-1480702821593881519,-2.8313125945831707  -4.701075820947651
5,149,[-3.0306286957482325, 7.132044073480008],9127497608389829416,-2719633765010172746,1962428440460721049,-4.293557799884516  4.146711715592911
6,0,[-7.297118832663362, -4.476830611560033],8509612865253393604,9004388348514666490,8562041140770270503,-1.3426492498927542  -0.824366390321897
6,1,[-6.4737533920908295, -4.0028684342745855],-8260861462570652814,2758446275958054439,-5700517758228329372,-1.9555760107939957  -0.9500682106946581
6,2,[-7.967625343008925, -0.05458923638470381],6799784034806819696,-2234441876594514510,6418376988260832158,0.6227763829546404  -0.9500682106946581
6,3,[-6.146772590016928, -5.8145655288423805],2644424367808716295,-8260861462570652814,-7744031610613689474,-1.9555760107939957  -1.4479713436185007
6,4,[-6.801825255691049, -4.001163648040052],-7149785014990576790,2188004463189632381,6926563009677102569,-0.7671056457973036  -1.7677002505657082
6,5,[-4.06596779271767, -3.826629818289778],7054587624101440813,1795222220224897517,3329869071168296383,-1.5622660949328857  4.21975392792149
6,6,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,4328123042527089705,6799784034806819696,-0.9659797437040449  -0.9500682106946581
